rec_id,first_name,last_name,gender,dob,city,health_id,national_id
rec-00000805-bbb-1,Fredrucck,Momanyy,Male,,,033-795-1500,19981223330125
rec-00000806-aaa-0,George,Omar,Male,20060104,Eldama Ravine,034-374-7985,199606273869022
rec-00000807-aaa-0,Wambui,Ngure,Male,19910104,Ongata Rongai,011-655-3078,199606177500863
rec-00000808-aaa-0,Leah,Nekesa,Female,20030819,Ruiru,047-641-6019,199706262685935
rec-00000809-aaa-0,Stephen,Makau,Male,19980930,Bungoma,046-060-9675,200405074414655
rec-00000810-aaa-0,Winnie,Achieng,Female,19960420,Mtwapa,091-650-6337,199707300281353
rec-00000810-bbb-0,Winnie,Achienh,,,,091-650-6337,19970y300281353
rec-00000811-aaa-0,Erastus,Mathenge,Male,19950829,Nairobi,091-866-3065,199808291916262
rec-00000811-bbb-0,Erastus,Mavtenge,,1i950u29,Nairobi,091-8y6-3065,199808291816262
rec-00000811-bbb-1,Erastus,aMthenge,Male,19950929,,091-86y-3065,
rec-00000812-aaa-0,Elvis,Mutethia,Male,20010921,Kitui,011-511-9240,200202025321557
rec-00000812-bbb-0,dElvis,Mutethia,,20010911,,011-511-9240,
rec-00000812-bbb-1,Elvzs,Mutethia,,20010921,,011-r11-9240,203020202532q552
rec-00000813-aaa-0,Juma,Deng,Male,20050102,Nairobi,091-790-2593,200101254034883
rec-00000814-aaa-0,Dominic,Hassan,Male,20000511,Keroka,033-005-1566,199904245995994
rec-00000814-bbb-0,Domiinc,Hajsan,Male,20000511,,033-005-2566,199904245905994
rec-00000815-aaa-0,Wafula,Mohamed,Male,19950119,Kikuyu,057-503-7499,200607277408115
rec-00000816-aaa-0,Mugo,Mueni,Male,19980112,Kimilili,011-651-7738,200101026676946
rec-00000817-aaa-0,Marvin,Kamau,Male,20010629,Ukwala,033-907-2837,199405186319854
rec-00000818-aaa-0,Caroline,Osoro,Female,20000429,Vihiga,033-503-7289,200306303044789
rec-00000818-bbb-0,Caroline,Ojoro,,,,033-503-7289,
rec-00000818-bbb-1,Carolun,Ozoro,,20000429,Vihiga,033-503-u289,
rec-00000819-aaa-0,Nicholas,Wambura,Male,20081115,Siaya,011-654-9625,200702247116212
rec-00000820-aaa-0,Kimutai,Awuor,Male,20021117,Kerugoya/Kutus,011-651-1648,200002106377708
rec-00000821-aaa-0,Justine,Cheruiyot,Male,20000303,Ukunda,011-111-6967,199812145260486
rec-00000821-bbb-0,,Ceruiyod,Male,20000303,,,199812415260486
rec-00000822-aaa-0,Jacob,Ochieng,Male,20001109,Mombasa,034-393-5974,199006270859448
rec-00000823-aaa-0,Michael,Nduku,Male,19970521,Kapenguria,011-654-3970,199910016915622
rec-00000823-bbb-0,,Ntyku,Male,19970521,,011-65r-3880,
rec-00000823-bbb-1,sichael,Ntku,Male,,Kapenguria,011-65r-3970,
rec-00000824-aaa-0,Evans,Kundu,Male,19990406,Kisii,011-218-8398,200011068956715
rec-00000825-aaa-0,Calvince,Wangechi,Male,20020620,Kikuyu,034-472-1840,199802281998938
rec-00000825-bbb-0,Cavince,Wangechi,Male,,,,19980228199838
rec-00000826-aaa-0,Everline,Kioko,Female,20010318,Londiani,098-111-5901,200104035767763
rec-00000826-bbb-0,Everlyine,,Female,,,098-111-5901,
rec-00000827-aaa-0,Kenedy,Kariuki,Male,19971022,Ukwala,011-112-8255,199910029135609
rec-00000828-aaa-0,Alex,Kariuki,Male,20070622,Runyenjes,091-614-9135,200603116211338
rec-00000828-bbb-0,Alex,Kariukc,,20070612,,091-614-9135,
rec-00000829-aaa-0,Esther,Kerubo,Female,20000717,Nairobi,033-960-7560,199805199283447
rec-00000830-aaa-0,Ashley,Kimathi,Female,19930208,Kiambu,011-654-0680,200202185933671
rec-00000831-aaa-0,Lilian,Kendi,Female,19990823,Litein,046-514-1807,199707206694386
rec-00000831-bbb-0,Lilyam,Kendy,Female,18990823,Litein,046-51e-3807,
rec-00000832-aaa-0,Jerotich,Ali,Female,20020615,Kitale,047-265-0579,200104032190201
rec-00000832-bbb-0,,lAi,Female,,,047-265-0579,200104032190021
rec-00000833-aaa-0,David,Bahati,Male,20120707,Nairobi,025-924-6641,199603024606946
rec-00000834-aaa-0,Onyango,Kimutai,Male,20021208,Runyenjes,091-442-8177,199509194038059
rec-00000835-aaa-0,Mahat,Nyakundi,Female,19991014,Kilifi,046-939-8971,199803154719406
rec-00000835-bbb-0,,,,19992014,Kilifi,046-939-8971,19803154719046
rec-00000835-bbb-1,Maha5,Niakundi,,,Kilifi,056-939-8971,199803154719406
rec-00000836-aaa-0,Mariam,Odongo,Female,19940107,Meru,011-297-2227,200901067176088
rec-00000837-aaa-0,David,Mwende,Male,19931012,Ukunda,011-114-1939,199610137902433
rec-00000837-bbb-0,Dafid,Mwende,,,,011-114-1939,199591o137902433
rec-00000837-bbb-1,Dave,Mwend4,,19931012,,011-114-1939,1996qb0137902433
rec-00000838-aaa-0,Joy,Chepkirui,Female,20040710,Nairobi,011-114-5880,199405150214657
rec-00000839-aaa-0,Irine,Langat,Female,20021214,Limuru,047-927-9868,200206223786532
rec-00000839-bbb-0,,,Female,,,047-927-9868,20020622386532
rec-00000840-aaa-0,Mohamud,Odhiambo,Male,20020515,Machakos,034-102-6397,200205090473191
rec-00000841-aaa-0,Isaac,Wangila,Male,19950208,Mombasa,011-654-0848,199508276322489
rec-00000842-aaa-0,Emmanuel,Karanja,Male,20090819,Ongata Rongai,022-703-1309,200101199415774
rec-00000842-bbb-0,Emmanuel,Karanza,,,,022-703-1309,
rec-00000843-aaa-0,Johnstone,Nyabuto,Male,20050819,Kisumu,022-485-0455,200009277170738
rec-00000844-aaa-0,Mary,Tarus,Female,19980501,Nairobi,098-119-2544,200312155297305
rec-00000845-aaa-0,Solomon,Njogu,Male,19960802,Ukwala,011-654-0882,199911071860945
rec-00000846-aaa-0,Kemboi,Chemutai,Male,19990209,Kipkelion,025-725-4949,199803066999046
rec-00000847-aaa-0,Felix,Abdullahi,Male,19951214,Ahero,011-654-8391,199508208447225
rec-00000848-aaa-0,Morris,Wanyonyi,Male,20000705,Nairobi,098-119-4624,199707063504622
rec-00000848-bbb-0,Mrorist,,,20000705,,098-119-4624,199707063506422
rec-00000849-aaa-0,Albert,Odhiambo,Male,20010317,Kipkelion,091-717-6554,199411089711211
rec-00000850-aaa-0,Abdinasir,Gitonga,Male,19960110,Yala,091-807-0209,199406045371891
rec-00000851-aaa-0,Edwin,Chepkwony,Male,19930724,Nairobi,025-848-4132,200302231558864
rec-00000852-aaa-0,Abigael,Mutie,Female,19991020,Limuru,091-707-5631,199512252688937
rec-00000853-aaa-0,Gladys,Gichuki,Female,20030223,Nairobi,011-654-4147,199012119604087
rec-00000854-aaa-0,Vivian,Ayuma,Female,19940607,Eldoret,011-114-0164,199110049205464
rec-00000855-aaa-0,Hellen,Wanyonyi,Female,19971107,Awasi,058-324-6112,199508309792905
rec-00000856-aaa-0,Irene,Onyango,Female,19970411,Malaba,011-651-7272,200204080181246
rec-00000857-aaa-0,Silas,Rotich,Male,19991124,Nandi Hills,033-406-5977,200509056595379
rec-00000857-bbb-0,,Roticg,,19991124,,033-406-5977,2050906593579
rec-00000858-aaa-0,Daniel,Chepkemoi,Male,20070305,Eldama Ravine,011-516-4307,200312197084875
rec-00000859-aaa-0,Jumaa,Kiragu,Female,20040423,Litein,011-444-0936,199408294149196
rec-00000860-aaa-0,Victor,Mburu,Male,19970319,Kisumu,011-654-8239,200209285785781
rec-00000861-aaa-0,Charity,Abdullahi,Female,20090319,Kikuyu,091-859-2830,199705034523898
rec-00000862-aaa-0,Chris,Safari,Male,19960415,Mlolongo,011-652-0981,200711178831295
rec-00000863-aaa-0,Raymond,Joseph,Male,20010517,Meru,011-458-3982,200311104872307
rec-00000863-bbb-0,Rapymofn,Jkze0h,Male,,,011-458-3982,
rec-00000863-bbb-1,kRaymond,Jozeph,,20010517,,011-458-3982,20011204872307
rec-00000864-aaa-0,Veronica,Rono,Female,20070116,Webuye,011-553-7576,200010294471891
rec-00000865-aaa-0,Saumu,Ronoh,Female,19990206,Mbita Point,022-474-5858,199605036056367
rec-00000866-aaa-0,Muktar,Abdi,Male,20061221,Ruiru,011-301-1724,199905211935151
rec-00000867-aaa-0,Ibrahim,Ndiwa,Male,20050503,Kisumu,025-286-8871,199802102746558
rec-00000868-aaa-0,Jacob,Jelagat,Male,19911127,Londiani,011-440-8823,200306252948632
rec-00000868-bbb-0,Jakobs,,Male,19911127,,011-440-7823,200306259248632
rec-00000868-bbb-1,Jakob,Jelapat,,19911127,,011-440-88q3,200306252948632
rec-00000869-aaa-0,James,Kamau,Male,20000128,Siaya,025-668-3955,199905205201142
rec-00000870-aaa-0,Gloria,Njogu,Female,19950516,Kendu Bay,011-571-9892,200108171695453
rec-00000870-bbb-0,Gkorya,Njogu,,19950526,Kendu Bay,,200108171y95453
rec-00000871-aaa-0,Stella,Makena,Female,19950903,Athi River (Mavoko),011-655-9234,200505118161473
rec-00000872-aaa-0,David,Mong'are,Male,19940328,Kikuyu,011-112-9815,199503173638058
rec-00000873-aaa-0,Christopher,Ismail,Male,20040115,Kakamega,011-559-2851,199712013735377
rec-00000874-aaa-0,Lydia,Kawira,Female,19951127,Juja,098-119-5392,199310042737121
rec-00000875-aaa-0,Mercy,Rashid,Female,20020411,Webuye,011-514-6184,199906040667674
rec-00000875-bbb-0,Mercy,Rajhid,,,,011-5q4-6184,199906040667674
rec-00000876-aaa-0,Caleb,Munene,Male,19840807,Kapenguria,091-120-4995,200504091515231
rec-00000876-bbb-0,Claeb,Munen,,19840807,,091-220-4995,200504091515231
rec-00000877-aaa-0,Florence,Mwinyi,Female,20041108,Nairobi,098-119-1839,199901160110622
rec-00000878-aaa-0,John,Mangale,Male,19960208,Nyamira,098-119-0973,199507160656035
rec-00000879-aaa-0,Joy,Muthomi,Female,19991212,Kikuyu,047-430-9598,199705032211898
rec-00000879-bbb-0,Joi,Mutomi,Female,,Kikuyu,047-330-9598,
rec-00000879-bbb-1,Joi,Mutyomi,,1o9i1212,Kikuyu,047-430-9598,
rec-00000880-aaa-0,Brian,Muturi,Female,19971025,Kitui,034-599-9077,199604293393972
rec-00000880-bbb-0,Bryan,Muturi,,,,034-599-9077,
rec-00000881-aaa-0,Annastacia,Wambui,Female,19990817,Ruiru,057-935-1463,200303306383417
rec-00000882-aaa-0,Clement,Hussein,Male,20110316,Nairobi,011-501-1165,199703276927653
rec-00000882-bbb-0,Cqemednt,,Male,20110316,,0q1-501-1165,
rec-00000882-bbb-1,Clemwnt,Hujsein,,20110316,Nairobi,011-502-1165,
rec-00000883-aaa-0,Muchiri,Sifuna,Male,20011014,Juja,057-409-4660,199612169781338
rec-00000884-aaa-0,Aden,Chebet,Male,19981029,Nakuru,011-651-7503,198807250398128
rec-00000885-aaa-0,Emmy,Muema,Female,20030409,Nakuru,046-551-0247,200409092353774
rec-00000886-aaa-0,Philis,Onsongo,Female,20020330,Kisumu,098-111-9139,199706070090835
rec-00000887-aaa-0,Nehemiah,Mutiso,Male,19980508,Kiambu,011-599-1052,200102069585041
rec-00000888-aaa-0,Salma,Mohamed,Female,20051119,Embu,058-995-0484,200207292515718
rec-00000888-bbb-0,Salma,Moamed,,20061119,,058-995-0484,
rec-00000889-aaa-0,Emmanuel,Otiende,Male,20050313,Kisumu,058-626-6677,200002061308895
rec-00000890-aaa-0,Hamisi,Wanyonyi,Female,19960520,Mombasa,033-705-8084,199207113498514
rec-00000890-bbb-0,Hamizi,,,19960520,,033-605-7084,199207113498514
rec-00000890-bbb-1,Hameisi,Wanyonyi,,19960520,,,199207131498524
rec-00000891-aaa-0,Dan,Bett,Male,20001220,Runyenjes,011-546-8865,199511060463784
rec-00000892-aaa-0,Kariuki,Adan,Male,20010928,Nairobi,011-112-1874,200106115796843
rec-00000893-aaa-0,Mohamedamin,Nduku,Female,20040114,Nairobi,091-448-1863,199505104202379
rec-00000894-aaa-0,Dorcas,Atieno,Female,20010723,Ruiru,011-472-7746,200401061252382
rec-00000895-aaa-0,Mueni,Jillo,Male,19860630,Kisumu,033-427-4760,200412092451071
rec-00000895-bbb-0,Muebi,,,19860630,,033-427-4760,
rec-00000896-aaa-0,Evalyne,Karanja,Female,19941101,Nairobi,011-112-5829,200110185500244
rec-00000897-aaa-0,Stephen,Adhiambo,Male,19971019,Molo,011-590-2176,199505059727574
rec-00000897-bbb-0,Stephdn,Adhiampo,,19971019,,011-590-2176,1999505059727574
rec-00000898-aaa-0,Amos,Njeru,Male,20040213,Oyugis,098-111-1244,200401285640029
rec-00000899-aaa-0,Elizabeth,Bakari,Female,19990603,Nairobi,091-151-5866,198202135299613
rec-00000900-aaa-0,Nicholus,Mutisya,Male,20010928,Gilgil,011-111-2551,200207238021887
rec-00000901-aaa-0,Samwel,Ochieng,Male,20060917,Nairobi,011-575-8317,199806023493207
rec-00000902-aaa-0,Jamal,Muthoni,Female,19960318,Mbita Point,033-519-8751,199206048211461
rec-00000902-bbb-0,Jala,Mudoni,Female,19960318,,033-5w9-8751,199206047211461
rec-00000903-aaa-0,Sammy,Rono,Male,19991020,Kapsabet,046-458-6819,199609127535963
rec-00000904-aaa-0,Abdullahi,Athman,Male,19950718,Nakuru,011-654-8466,200001308560687
rec-00000905-aaa-0,George,Kibe,Male,20040402,Nairobi,058-801-1435,200704212750694
rec-00000906-aaa-0,Prudence,Maina,Female,19980102,Kerugoya/Kutus,046-991-3089,199507249726296
rec-00000907-aaa-0,Vallary,Muchiri,Female,20070510,Karuri,011-652-7583,200306054541892
rec-00000907-bbb-0,Vallarie,,Female,,Karuri,011-752-7583,
rec-00000908-aaa-0,Alice,Mwangi,Female,20020927,Keroka,011-385-8939,200006222866625
rec-00000909-aaa-0,Farah,Onyango,Male,20011214,Maua,025-460-8572,199908083246787
rec-00000909-bbb-0,Frah,Onyanko,Male,20911214,,025-460-8572,199909083246787
rec-00000910-aaa-0,Juliet,Cheruiyot,Female,20010830,Makuyu,011-450-3174,200904150596271
rec-00000910-bbb-0,Juliet,Cheruhyot,,20010830,,,
rec-00000911-aaa-0,Sheila,Wangari,Female,20041124,Athi River (Mavoko),098-119-7806,199203020666611
rec-00000912-aaa-0,Shadrack,Odongo,Male,20060802,Webuye,011-114-1309,199501139560052
rec-00000913-aaa-0,Evans,Kiprotich,Male,20000329,Kisumu,011-655-0594,200110086224704
rec-00000914-aaa-0,Njogu,Nekesa,Male,20000830,Makuyu,098-119-1939,200106075787913
rec-00000914-bbb-0,,Nekaesa,,20000830,,098-119-1939,200103075787913
rec-00000914-bbb-1,,ekesa,Male,20000830,,098-129-1939,200106075787193
rec-00000915-aaa-0,Philip,Nanjala,Male,20020913,Nairobi,033-156-0073,201007053536572
rec-00000916-aaa-0,Ali,Awuor,Male,20010527,Nairobi,025-620-2775,199805252346326
rec-00000916-bbb-0,Aly,Awulr,Male,200q0527,,025-620-2775,1998052523463626
rec-00000916-bbb-1,Aly,Awuoah,Male,,Nairobi,025-520-2775,
rec-00000917-aaa-0,Paul,Okoth,Male,20021011,Moyale,046-819-2532,199905107479504
rec-00000918-aaa-0,Willy,Kanini,Male,20120103,Mandera,022-654-5738,200201141395647
rec-00000918-bbb-0,Willy,Kaniyh,,20120103,,022-654-5838,20010114139564
rec-00000919-aaa-0,Kelvin,Atieno,Male,19930803,Nairobi,034-379-8812,199604058760545
rec-00000919-bbb-0,Kelfin,Adeino,Male,19930803,,,1999604055760565
rec-00000919-bbb-1,Kekvin,Atienl,Male,1993080e,,034-369-8812,199604058760545
rec-00000920-aaa-0,Mary,Sang,Female,19970114,Eldoret,098-111-8970,200305026739755
rec-00000921-aaa-0,Rodah,Wabwire,Female,19990512,Bondo,011-651-4485,200002263123859
rec-00000922-aaa-0,Teresa,Nyambura,Female,19980315,Tabaka,011-564-9737,200203211068865
rec-00000923-aaa-0,Barasa,Oduor,Male,20120617,Nairobi,011-363-6597,199908258618817
rec-00000923-bbb-0,Barasa,Oduoah,,20220617,,011-363-6597,
rec-00000923-bbb-1,,Oduor,,20120616,Nairobi,011-363-6yi7,19908258618817
rec-00000924-aaa-0,Esther,Kerubo,Female,19990422,Narok,011-599-4124,199512022827989
rec-00000925-aaa-0,Victor,Mutanu,Male,19930122,Maragua,091-469-3564,199705056711659
rec-00000926-aaa-0,Joshua,Ngala,Male,20030703,Nyamira,011-112-7854,200909077447258
rec-00000927-aaa-0,Dolphine,Abdifatah,Female,19951223,Kisumu,091-725-6326,201002157476144
rec-00000928-aaa-0,James,Awuor,Male,20070308,Busia,046-855-7760,199603308150194
rec-00000929-aaa-0,Fatuma,Kibet,Female,19931028,Mombasa,034-346-7084,200602171176736
rec-00000929-bbb-0,,Kioet,Female,19932028,Mombasa,024-346-7084,200602171176376
rec-00000929-bbb-1,Fatumw,Kipet,,19931027,,034-346-7084,200602171176736
rec-00000930-aaa-0,Rukia,Muhumed,Female,20020510,Nakuru,025-715-9896,200002146823783
rec-00000930-bbb-0,Rukia,Muhumet,Female,,,025-715-9806,
rec-00000931-aaa-0,Kibet,Nzomo,Male,20011208,Burnt Forest,091-111-2347,199906106590698
rec-00000932-aaa-0,Gladys,Muthoni,Female,19991017,Nairobi,033-706-1627,199703130880063
rec-00000933-aaa-0,Henry,Oyoo,Male,19951014,Meru,011-581-4867,200103086380855
rec-00000934-aaa-0,Edward,Mwangi,Male,20010226,Taveta,098-119-1929,199607139307859
rec-00000934-bbb-0,Eward,Mwangi,,20010226,,,
rec-00000934-bbb-1,Edwaahd,,Male,20010226,,098-129-1929,19960713937qu59
rec-00000935-aaa-0,Francis,Ndungu,Male,19990417,Kericho,058-528-3671,200307301523546
rec-00000935-bbb-0,Francsi,Ndingu,,19990417,Kericho,058-538-3671,20030730q523546
rec-00000936-aaa-0,Juma,Abdullahi,Male,19970712,Kitale,011-651-5752,199506154660463
rec-00000937-aaa-0,Vincent,Ogutu,Male,19970527,Nakuru,011-261-0914,199810303481741
rec-00000938-aaa-0,Mohamud,Barasa,Male,20060529,Suneka,011-652-9082,200508045628089
rec-00000939-aaa-0,Fredrick,Ouko,Male,19971130,Maua,011-112-6403,200509119608244
rec-00000940-aaa-0,Frankline,Mwiti,Male,19970701,Iten/Tambach,057-027-7813,200607268151201
rec-00000941-aaa-0,Joel,Gathoni,Male,20031108,Awasi,091-613-5089,199609056982302
rec-00000942-aaa-0,Henry,Kiptoo,Male,19940929,Mombasa,091-817-8424,200201158237268
rec-00000943-aaa-0,Denis,Thuo,Male,19940909,Embu,025-872-9361,199905045392403
rec-00000944-aaa-0,Nancy,Hamisi,Female,20041112,Kikuyu,011-311-8529,199606309143647
rec-00000944-bbb-0,Nancy,Hamizi,,20041112,,011-411-8529,199606308143647
rec-00000944-bbb-1,Nans8,Hamyai,,,Kikuyu,011-311-8529,19960630943647
rec-00000945-aaa-0,Ruth,Ndung'u,Female,20000912,Wundanyi,011-652-9078,199505085612724
rec-00000945-bbb-0,Rumd,Ndunk'u,,20000912,,011-652-9078,
rec-00000945-bbb-1,Rutj,Ntung'u,,20000912,,,199505085612724
rec-00000946-aaa-0,Nicholas,Kangogo,Male,19960113,Moyale,022-680-3146,201112159400146
rec-00000947-aaa-0,Thomas,Kyalo,Male,20000828,Makuyu,033-129-7467,200006179364066
rec-00000948-aaa-0,Jemutai,Ochieng,Female,19961112,Juja,091-484-4330,199310054653797
rec-00000948-bbb-0,Jem7dai,Ociheng,Female,,,091-484-4330,
rec-00000949-aaa-0,Richard,Odhiambo,Male,20080719,Migori,091-146-1650,199703270221431
rec-00000950-aaa-0,Nelson,Benard,Male,19910608,Thika,011-654-5710,199811173404819
rec-00000951-aaa-0,Collins,Mwangi,Male,20070211,Yala,091-160-3330,200611289236268
rec-00000951-bbb-0,,Mwangi,Male,20070w11,,,
rec-00000951-bbb-1,Collinz,Mwangi,,,,091-160-3330,200611289235268
rec-00000952-aaa-0,Evelyne,Wafula,Female,19920917,Nyeri,025-553-5742,199211083885456
rec-00000953-aaa-0,Joan,Ouma,Female,19950324,Malava,046-994-7432,199603189088094
rec-00000953-bbb-0,,Ouma,,,,,199603189088094
rec-00000954-aaa-0,Abigael,Kimani,Female,19890310,Nairobi,011-652-5107,199304207041685
rec-00000955-aaa-0,Robinson,Langat,Male,20001009,Nairobi,011-112-0227,199411133182193
rec-00000956-aaa-0,Damaris,Abdi,Female,20041018,Nakuru,098-111-1881,199512237024206
rec-00000957-aaa-0,Jeremiah,Githinji,Male,20000621,Kitui,091-491-4960,200107245434291
rec-00000958-aaa-0,Muktar,Mwangi,Male,20100518,Eldama Ravine,011-111-5006,199412155829126
rec-00000958-bbb-0,Muktar,Mwnagi,,20100t18,Eldama Ravine,011-111-4006,
rec-00000958-bbb-1,Mukdaah,Mwangi,,,Eldama Ravine,011-111-4906,
rec-00000959-aaa-0,Abdullahi,Akinyi,Male,20000714,Kikuyu,057-530-5164,200203280758232
rec-00000960-aaa-0,Loise,Issa,Female,19970118,Kiambu,034-421-7419,200612274030781
rec-00000961-aaa-0,Irene,Katana,Female,19980923,Ukwala,091-887-0945,199912080834265
rec-00000962-aaa-0,Kennedy,Wairimu,Male,20010606,Kisumu,091-157-6654,201009037749183
rec-00000963-aaa-0,Joel,Mbithi,Male,20040421,Kericho,011-651-6733,200210169304137
rec-00000964-aaa-0,Irene,Mwangi,Female,20000705,Molo,098-119-1794,200712219410904
rec-00000965-aaa-0,Eva,Wanjala,Female,20010606,Kisii,034-668-4774,200205103892489
rec-00000966-aaa-0,Abdi,Chumo,Male,19950103,Nairobi,011-452-7146,200509159826557
rec-00000966-bbb-0,Apdi,,,19950103,,011-452-7146,"2,70050191598266E+016"
rec-00000967-aaa-0,Diana,Wafula,Female,20010201,Isiolo,011-654-4741,200201046831681
rec-00000968-aaa-0,David,Hillow,Male,19930728,Nyamira,011-114-4339,199512096387414
rec-00000968-bbb-0,Dafid,Hilqlow,,,Nyamira,011-114-4339,
rec-00000969-aaa-0,Martin,Samuel,Male,20050127,Ogembo,011-507-1661,200106027059985
rec-00000970-aaa-0,Frankline,Baya,Male,20050923,Nairobi,098-111-6381,199907188958845
rec-00000971-aaa-0,Charles,Kathure,Male,20041213,Nairobi,098-111-8586,200106167043976
rec-00000971-bbb-0,Carles,Ksthure,,,Nairobi,098-111-8586,2009616704e976
rec-00000971-bbb-1,Charlej,Kathure,,20041213,,,
rec-00000972-aaa-0,Winny,Karanja,Female,19910328,Kisumu,011-655-5661,200208053865026
rec-00000973-aaa-0,Jenipher,Kimutai,Female,19990214,Mandera,091-466-0615,200106043430255
rec-00000973-bbb-0,Jeniphwr,Kimutai,,19990214,,091-466-o615,
rec-00000973-bbb-1,Jenufer,Kimudai,,19990214,,091-466-0615,
rec-00000974-aaa-0,Josephine,Ogega,Female,20021224,Ogembo,022-052-3403,199608084189948
rec-00000975-aaa-0,Halima,Njuguna,Female,20041208,Juja,091-125-0338,199901016152514
rec-00000976-aaa-0,Nyongesa,Ngumbao,Male,19971126,Malakisi,011-204-2173,199103260815395
rec-00000976-bbb-0,ynogesa,Ngumbao,,,,011-204-2173,199103360815395
rec-00000977-aaa-0,Francis,Maina,Male,20010713,Eldoret,098-111-7982,199610068433766
rec-00000977-bbb-0,Franzis,rMaina,,20010713,,098-111-7982,19961005843e766
rec-00000978-aaa-0,Bakari,Waithira,Male,20060811,Nyeri,025-543-3702,199809107823684
rec-00000979-aaa-0,Timothy,Tsuma,Male,19970421,Iten/Tambach,011-500-6595,199405059380071
rec-00000980-aaa-0,Benard,Karanja,Male,20021001,Kangundo-Tala,057-486-6671,200411225078604
rec-00000981-aaa-0,David,Ndege,Male,20051102,Bondo,091-887-3277,199304213708362
rec-00000982-aaa-0,Elijah,Ngeno,Male,20030624,Meru,091-739-5656,200002020926878
rec-00000983-aaa-0,Nancy,Muendo,Female,19950125,Nairobi,011-438-9700,200201017857857
rec-00000984-aaa-0,Gladys,Obiero,Female,20040502,Homa Bay,091-875-6445,199503253166526
rec-00000984-bbb-0,Glays,Obieeo,Female,,,091-875-6445,19950253166725
rec-00000984-bbb-1,Gladus,Obierro,Female,2004p502,,091-875-6445,
rec-00000985-aaa-0,Victor,Wambua,Male,19910908,Eldoret,091-484-9968,199310193045821
rec-00000986-aaa-0,David,Kwamboka,Male,19940206,Nairobi,011-401-6622,199112096448543
rec-00000986-bbb-0,Dafit,,,19940206,Nairobi,,1959112096448543
rec-00000986-bbb-1,David,Kambicka,,,,011-401-6622,
rec-00000987-aaa-0,Abdikarim,Mohamed,Female,19991015,Nairobi,091-764-8835,200211030515609
rec-00000988-aaa-0,Dennis,Said,Male,19960122,Narok,011-655-5913,199211017324553
rec-00000988-bbb-0,Dennst,Saic,Male,,,011-655-5913,
rec-00000989-aaa-0,Mary,Mucheru,Female,19971220,Eldoret,034-162-7522,199009300209839
rec-00000989-bbb-0,Maru,Mucher7,Female,1997122o,,034-162-7522,19909300209839
rec-00000989-bbb-1,Mar6,Muckheru,,,Eldoret,034-162-7522,
rec-00000990-aaa-0,Lucia,Chepngetich,Female,20051028,Limuru,033-203-0595,198709244993567
rec-00000991-aaa-0,Rose,Wabomba,Female,20100525,Siaya,011-651-9230,199712204789766
rec-00000991-bbb-0,Rs03,Wapomba,Female,,,011-651-9230,
rec-00000992-aaa-0,Victor,Oyugi,Male,19961018,Nandi Hills,011-114-8018,199303054979043
rec-00000993-aaa-0,Sharon,Omondi,Female,20050622,Mumias,011-536-3918,199711269343424
rec-00000994-aaa-0,Michael,Hassan,Male,20030913,Nakuru,098-119-8093,199912136664118
rec-00000995-aaa-0,Simon,Chepchirchir,Male,20100723,Ruai,011-652-3288,199907117510975
rec-00000996-aaa-0,Wanyonyi,Mohamud,Female,20091005,Iten/Tambach,011-111-3244,200102031515192
rec-00000996-bbb-0,Wanyonyyi,Mohamut,,20091005,,011-111-3244,20010203151512
rec-00000997-aaa-0,Nasimiyu,Kariuki,Female,20030202,Mbita Point,091-499-9348,199303287035535
rec-00000998-aaa-0,Diana,Osman,Female,19920529,Kerugoya/Kutus,091-181-9020,199709260761519
rec-00000999-aaa-0,Mathew,Rotich,Male,20041129,Mombasa,091-711-9213,199905259624478
rec-00000999-bbb-0,Mathew,Rodich,,20041129,,,
